address,area,project,price,property_status,price_per_m2,bedroom,toilet,floornumber,property_legal,furniture,balconydirection,direction,apartment_feature
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,Lavita Charm,51 m²,Đã bàn giao,"39,22 triệu/m²",1 phòng,,,,,,,
"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,65 tỷ",Richmond City,1 m²,Đã bàn giao,"1,65 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,,,
"Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,7 tỷ",Saigon Gateway,65 m²,Đã bàn giao,"41,54 triệu/m²",2 phòng,,,,,,,
"Tân Phú, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","11,8 tỷ",Phân khu The Peak - Midtown Phú Mỹ Hưng,124 m²,Chưa bàn giao,"95,16 triệu/m²",3 phòng,,6,,Hoàn thiện cơ bản,Tây Bắc,Đông Nam,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,2 tỷ",Belleza Apartment,76 m²,Đã bàn giao,"28,95 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,Đông Nam,Tây Bắc,
"Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,9 tỷ",Saigon Gateway,65 m²,Đã bàn giao,"29,23 triệu/m²",2 phòng,,,,,,,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","3,05 tỷ",Belleza Apartment,124 m²,Đã bàn giao,"24,6 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,Đông Bắc,Đông Nam,
"Hồng Hà, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","6,4 tỷ",Botanica Premier,95 m²,Đã bàn giao,"67,37 triệu/m²",3 phòng,2 phòng,,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Tây Bắc,Căn góc
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,7 tỷ",Saigon Riverside Complex Q7,62 m²,Đã bàn giao,"27,42 triệu/m²",1 phòng,,,,,,,
"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","3,6 tỷ",Kingdom 101,48 m²,Đã bàn giao,75 triệu/m²,1 phòng,1 phòng,,,,,,
"196, 196 Số 195 Cao Lỗ, phường 4, quận 8, Tp.HCM, Phường 4, Quận 8, Tp Hồ Chí Minh","2,79 tỷ",Topaz Elite,86 m²,Chưa bàn giao,"32,44 triệu/m²",3 phòng,2 phòng,19,Đang chờ sổ,Nội thất cao cấp,Bắc,Nam,
"265-197, 265-197 Đường số 9A, Khu chức năng 6A, Khu dân cư Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","3,5 tỷ",Saigon Mia,78 m²,Chưa bàn giao,"44,87 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 114, An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh","1,42 tỷ",The Avila,1 m²,Đã bàn giao,"1,42 tỷ/m²",2 phòng,2 phòng,,,,,,
"Phú Hữu, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",840 triệu,Ehome S_Kikyo Q9,40 m²,Đã bàn giao,21 triệu/m²,1 phòng,,68,,Nội thất đầy đủ,,,
"số 88, số 88 Số 88 đường N1, phường Sơn Kỳ, quận Tân Phú, Tp.HCM, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,845 tỷ",Celadon City,80 m²,Đã bàn giao,"35,56 triệu/m²",3 phòng,2 phòng,,,,,,
"Số 383, Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,2 tỷ",La Astoria,97 m²,Đã bàn giao,"32,99 triệu/m²",3 phòng,,,Đang chờ sổ,Nội thất đầy đủ,,,Căn góc
"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh","2,4 tỷ",Fortuna Vườn Lài (Kim Hồng Fortuna),82 m²,Đã bàn giao,"29,27 triệu/m²",2 phòng,2 phòng,14,Đã có sổ,Nội thất đầy đủ,,,Căn góc
"783, Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","4,5 tỷ",Hoàng Anh Gia Lai 2,236 m²,Đã bàn giao,"19,07 triệu/m²",5 phòng,4 phòng,13,Đã có sổ,Hoàn thiện cơ bản,Tây Nam,Đông Nam,Căn góc
"Bình An, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",22 tỷ,The River Thủ Thiêm,140 m²,Đã bàn giao,"157,14 triệu/m²",3 phòng,2 phòng,,,,,,
"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh","6,8 tỷ",Hà Đô Centrosa Garden,79 m²,Đã bàn giao,"86,08 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,15 tỷ",Saigon Riverside Complex Q7,54 m²,Đã bàn giao,"39,81 triệu/m²",1 phòng,1 phòng,,Giấy tờ khác,Nội thất cao cấp,,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","10,5 tỷ",Vinhomes Central Park,100 m²,Chưa bàn giao,105 triệu/m²,3 phòng,2 phòng,,,,Nam,Bắc,
"Số 181, Cao Thắng, Phường 12, Quận 10, Tp Hồ Chí Minh","3,8 tỷ",Charmington La Pointe,72 m²,Đã bàn giao,"52,78 triệu/m²",2 phòng,2 phòng,,,,,,
"số 8, Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","1,74 tỷ",Garden Gate,79 m²,Đã bàn giao,"22,03 triệu/m²",2 phòng,,,,,,,
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,37 tỷ",Lavita Charm,68 m²,Đã bàn giao,"20,15 triệu/m²",2 phòng,2 phòng,12,Đã có sổ,Nội thất cao cấp,Đông Nam,Tây Bắc,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,7 tỷ",Akari City,75 m²,Đã bàn giao,36 triệu/m²,2 phòng,2 phòng,,,,,,
"Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh","1,945 tỷ",Chung cư Mỹ Đức,93 m²,Đã bàn giao,"20,91 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,89 tỷ",Hưng Phát Silver Star,80.4 m²,Đã bàn giao,"35,95 triệu/m²",1 phòng,,,Đã có sổ,Bàn giao thô,Đông,Đông,Căn góc
"Số 383 383 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,5 tỷ",La Astoria,106 m²,Đã bàn giao,"33,02 triệu/m²",3 phòng,3 phòng,,Đang chờ sổ,Nội thất đầy đủ,Nam,,
"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","1,59 tỷ",Topaz City,70 m²,Đã bàn giao,"22,71 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 200, Số 200 đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh","7,4 tỷ",Hà Đô Centrosa Garden,87 m²,Đã bàn giao,"85,06 triệu/m²",2 phòng,,,,,,,
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,7 tỷ",Topaz Elite,86 m²,Đã bàn giao,"31,4 triệu/m²",3 phòng,2 phòng,11,Đang chờ sổ,Hoàn thiện cơ bản,Nam,Bắc,Căn góc
"đường Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,25 tỷ",Căn hộ Hoàng Quốc Việt,60 m²,Đã bàn giao,"37,5 triệu/m²",2 phòng,2 phòng,12,Đã có sổ,Nội thất cao cấp,,,Căn góc
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,7 tỷ",Topaz Elite,86 m²,Đã bàn giao,"31,4 triệu/m²",3 phòng,2 phòng,11,Đang chờ sổ,Hoàn thiện cơ bản,Nam,Bắc,Căn góc
"đường Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,25 tỷ",Căn hộ Hoàng Quốc Việt,60 m²,Đã bàn giao,"37,5 triệu/m²",2 phòng,2 phòng,12,Đã có sổ,Nội thất cao cấp,,,Căn góc
"Hậu Giang, Phường 11, Quận 6, Tp Hồ Chí Minh","3,6 tỷ",Him Lam Chợ Lớn,82 m²,Đã bàn giao,"43,9 triệu/m²",2 phòng,2 phòng,21,,,Tây,Bắc,Căn góc
"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh","2,85 tỷ",Rivera Park Sài Gòn,74 m²,Đã bàn giao,"38,51 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Hậu Giang, Phường 11, Quận 6 , Tp.HCM , Việt Nam, Phường 11, Quận 6, Tp Hồ Chí Minh","3,2 tỷ",Him Lam Chợ Lớn,83 m²,Chưa bàn giao,"38,55 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,15 tỷ",Phú Hoàng Anh,129 m²,Đã bàn giao,"24,42 triệu/m²",3 phòng,2 phòng,15,Đã có sổ,Nội thất đầy đủ,Tây Nam,Đông Bắc,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2 tỷ,Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"37,74 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","10,5 tỷ",Vinhomes Central Park,116 m²,Đã bàn giao,"90,52 triệu/m²",3 phòng,2 phòng,,,,,,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,627 tỷ",Flora Novia,57 m²,Đã bàn giao,"28,54 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,,,
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","3,29 tỷ",Docklands Sài Gòn,1 m²,Đã bàn giao,"3,29 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Lô 5, Bình Hưng Hòa B, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","2,1 tỷ",Green Town Bình Tân,68 m²,Chưa bàn giao,"30,88 triệu/m²",2 phòng,2 phòng,,,Hoàn thiện cơ bản,,,
"Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,25 tỷ",Homyland 3 (Homyland Riverside),81 m²,Chưa bàn giao,"40,12 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2 tỷ,Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"37,74 triệu/m²",1 phòng,1 phòng,,,,,,
"Lô A1, Tân Hưng, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","1,59 tỷ",Florita,70 m²,Đã bàn giao,"22,71 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"241/42, Nguyễn Văn Luông, Phường 11, Quận 6, Tp Hồ Chí Minh","1,886 tỷ",Starlight Riverside,54 m²,Đã bàn giao,"34,93 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh","2,2 tỷ",Võ Đình Apartment,83.5 m²,Đã bàn giao,"26,35 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,Tây,Đông,
"BS9.1413 Nguyễn Xiển, KĐT Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,35 tỷ",The Beverly Solari - Vinhomes Grand Park,69 m²,Chưa bàn giao,"48,55 triệu/m²",2 phòng,2 phòng,14,Giấy tờ khác,Hoàn thiện cơ bản,Đông Bắc,,
"Số 8, Số 8 Đường Gò Dưa, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,68 tỷ",Sunview Town,58 m²,Chưa bàn giao,"28,97 triệu/m²",2 phòng,2 phòng,,,,,,
